,Illumination,DCW,nitrate,lutein,Illumination,DCW,nitrate,lutein,Illumination,DCW,nitrate,lutein,Illumination,DCW,nitrate,lutein,Illumination,DCW,nitrate,lutein
0,0.0,0.000112637981527,0.0396699459313,0.0,0.0,0.000112637981527,0.0396699459313,0.0,0.0,0.000112637981527,0.0396699459313,0.0,0.0,0.000112637981527,0.0396699459313,0.0,0.0,0.000112637981527,0.0396699459313,0.0
1,0.0,0.0431778929188,0.0301632390822,0.0454545454545,0.0,0.23929256318,-0.000191624304827,0.144188706717,0.0,0.330636617857,0.0139731376791,0.214596629068,0.0,0.410946713771,0.0507211550492,0.276779743575,0.0,0.590341090456,0.27139821058,0.422462203341
2,0.0,0.131373432455,0.0288995963577,0.114718614719,0.0,0.345080092227,0.0161652664344,0.225434919415,0.0,0.466728807637,0.131137736483,0.331162032062,0.0,0.555739910056,0.308502940949,0.41506306897,0.0,0.753764605153,0.971998640944,0.621785402003
3,0.0,0.216527746489,0.0252524097371,0.188311688312,0.0,0.411621009935,0.072192085606,0.286741032761,0.0,0.560113252804,0.311429436711,0.425764935176,0.0,0.680559890993,0.620212269321,0.533129702886,0.333333333333,0.0,0.0394469878804,0.0
4,0.0,0.305211383945,0.0180647233579,0.255411255411,0.0,0.47429076875,0.143229967748,0.347059040316,0.0,0.658322769085,0.508820790465,0.515015818418,0.0,0.807226186273,0.92673049563,0.613046898371,0.333333333333,0.60218546527,0.229014554824,0.487464207506
5,0.0,0.382518585267,0.0112367088003,0.309523809524,0.0,0.535256097116,0.23022913575,0.40673382426,0.0,0.754549288336,0.714000851052,0.582844783472,0.333333333333,0.0,0.0394469878804,0.0,0.333333333333,0.878107720532,0.92458688088,0.781894062805
6,0.0,0.438912668018,0.111226103485,0.37012987013,0.0,0.596577206093,0.330739058203,0.464717826815,0.0,0.835858180756,0.906831703505,0.614684909456,0.333333333333,0.387557312338,0.0348550854299,0.298426264306,1.0,0.000112637981527,0.163151722036,0.0
7,0.0,0.501501839754,0.244143036316,0.437229437229,0.0,0.657850430509,0.440857426932,0.517509838201,0.333333333333,0.0,0.0394469878804,0.0,0.333333333333,0.60183407936,0.256902633678,0.50139490122,1.0,0.55213197734,0.318202301156,0.587836383445
8,0.0,0.541863783134,0.327500012256,0.489177489177,0.0,0.716639784721,0.55441246233,0.560346064811,0.333333333333,0.295430765087,0.0111110042065,0.218533200387,0.333333333333,0.764557966983,0.593084732536,0.663534827461,1.0,0.974828143436,0.976237073291,0.99442500694
9,0.0,0.606930990463,0.463798371628,0.54329004329,0.0,0.76875328613,0.6634882536,0.588717303525,0.333333333333,0.477119071683,0.0947388976826,0.380521305943,0.333333333333,0.92149051809,0.93388224726,0.784043754642,,,,
10,0.0,0.644289254337,0.565330576314,0.588744588745,0.0,0.809072170774,0.759429037914,0.599899081513,0.333333333333,0.603026039845,0.277216940896,0.510240535276,1.0,0.000112637981527,0.163151722036,0.0,,,,
11,0.0,0.708455357813,0.644013718605,0.634199134199,0.0,0.832788391628,0.834087924952,0.593866463813,0.333333333333,0.722997618837,0.491686551987,0.628341193401,1.0,0.282812047472,0.159375989257,0.327793075855,,,,
12,0.0,0.738867612826,0.802476960619,0.666666666667,0.0,0.836696777478,0.881188014439,0.573387947122,0.333333333333,0.840053687471,0.714842261072,0.724344235914,1.0,0.588022565194,0.30355002842,0.624400058794,,,,
13,0.333333333333,0.0,0.0394469878804,0.0,0.333333333333,0.0,0.0394469878804,0.0,0.333333333333,0.943824162271,0.929512302451,0.784581466327,1.0,0.809592300424,0.644969300564,0.837251279548,,,,
14,0.333333333333,0.0520012014718,0.0217125491146,0.0714285714286,0.333333333333,0.192497786167,0.0103969279176,0.129901065206,1.0,0.000112637981527,0.163151722036,0.0,1.0,1.00197774612,1.00676088638,0.99800708935,,,,
15,0.333333333333,0.149320417511,0.02100151044,0.160173160173,0.333333333333,0.314435611621,0.00770352426858,0.230870334866,1.0,0.173264448375,0.146414381243,0.220327830899,,,,,,,,
16,0.333333333333,0.244274235939,0.0104752011782,0.24025974026,0.333333333333,0.405773262808,0.048625795423,0.316080044846,1.0,0.413306759368,0.169030763909,0.449027869925,,,,,,,,
17,0.333333333333,0.343207929714,0.00654819891297,0.307359307359,0.333333333333,0.484182394334,0.118285978263,0.394831703026,1.0,0.595056232539,0.332332609831,0.629886880356,,,,,,,,
18,0.333333333333,0.414545318015,0.0,0.383116883117,0.333333333333,0.557289822249,0.208158438624,0.470844148904,1.0,0.74396975181,0.554193141441,0.773269829717,,,,,,,,
19,0.333333333333,0.48152737103,0.100461503421,0.458874458874,0.333333333333,0.629010226374,0.312101304151,0.544219278397,1.0,0.880315618859,0.777145039672,0.891235546343,,,,,,,,
20,0.333333333333,0.540699857325,0.2289786872,0.545454545455,0.333333333333,0.700132739633,0.425133460371,0.612297869098,1.0,1.0010307723,0.988758737225,0.981694998665,,,,,,,,
21,0.333333333333,0.609596756026,0.317268208452,0.599567099567,0.333333333333,0.769437163252,0.542062961354,0.671271043436,,,,,,,,,,,,
22,0.333333333333,0.679094390629,0.448004112314,0.632034632035,0.333333333333,0.834432059676,0.657193191669,0.717559153767,,,,,,,,,,,,
23,0.333333333333,0.735863933318,0.537533639114,0.683982683983,0.333333333333,0.892032441875,0.764501462051,0.748818283167,,,,,,,,,,,,
24,0.333333333333,0.781557407825,0.610057670323,0.718614718615,0.333333333333,0.939270914823,0.858140529169,0.764505381979,,,,,,,,,,,,
