,Illumination,DCW,nitrate,lutein,Illumination,DCW,nitrate,lutein,Illumination,DCW,nitrate,lutein,Illumination,DCW,nitrate,lutein,Illumination,DCW,nitrate,lutein
0,0.0,0.000112637981527,0.0396699459313,0.0,0.0,0.000112637981527,0.0396699459313,0.0,0.0,0.000112637981527,0.0396699459313,0.0,0.0,0.000112637981527,0.0396699459313,0.0,0.0,0.000112637981527,0.0396699459313,0.0
1,0.0,0.0431778929188,0.0301632390822,0.0454545454545,0.0,0.122892545703,0.0255503630446,-0.00438665980576,0.0,0.174654603563,-0.0187627695063,-0.0578066977603,0.0,0.224842014793,-0.0651014227223,-0.110147303253,0.0,0.36475085901,-0.213963193758,-0.256691101434
2,0.0,0.131373432455,0.0288995963577,0.114718614719,0.0,0.106526256083,0.0187587902997,-0.0484946434569,0.0,0.153839129073,-0.0730469249341,-0.180685444327,0.0,0.201187873053,-0.169985008149,-0.309954355478,0.0,0.345171296225,-0.486068235788,-0.671132725676
3,0.0,0.216527746489,0.0252524097371,0.188311688312,0.0,0.0975831923081,0.0216083305614,-0.082766794693,0.0,0.141374556345,-0.123265663735,-0.301681899464,0.0,0.185567166691,-0.279052930589,-0.517592738163,0.333333333333,0.0,0.0394469878804,0.0
4,0.0,0.305211383945,0.0180647233579,0.255411255411,0.0,0.0852815749126,0.0376724348696,-0.105836154028,0.0,0.123994013465,-0.168696010544,-0.420654200089,0.0,0.163465351269,-0.39573016937,-0.734008640397,0.333333333333,0.157714188423,-0.196127659518,0.131404407659
5,0.0,0.382518585267,0.0112367088003,0.309523809524,0.0,0.070243016103,0.0714595388754,-0.111780929309,0.0,0.103832895386,-0.209968295482,-0.53395220109,0.333333333333,0.0,0.0394469878804,0.0,0.333333333333,0.296430275386,-0.645938812455,0.0672653352531
6,0.0,0.438912668018,0.111226103485,0.37012987013,0.0,0.0522021570428,0.129070967631,-0.0935584256246,0.0,0.0825979765962,-0.248784512334,-0.639915056149,0.333333333333,0.0246550245444,-0.00836064317198,0.293776115808,1.0,0.000112637981527,0.163151722036,0.0
7,0.0,0.501501839754,0.244143036316,0.437229437229,0.0,0.0306194669789,0.21919900314,-0.0420575922234,0.333333333333,0.0,0.0394469878804,0.0,0.333333333333,0.127054857439,-0.245110530706,0.480786893316,1.0,-0.36613482546,-0.1505524244,0.840982992444
8,0.0,0.541863783134,0.327500012256,0.489177489177,0.0,0.00431413536743,0.354690656742,0.0550371808198,0.333333333333,-0.0228616317723,0.0510742891161,0.350671559395,0.333333333333,0.234859232041,-0.759960843162,0.492772688567,1.0,-0.123650787149,-1.2855099931,1.37980869545
9,0.0,0.606930990463,0.463798371628,0.54329004329,0.0,-0.0289594477265,0.554830002559,0.214973071283,0.333333333333,0.0705019136675,-0.121161435201,0.624634129058,0.333333333333,0.372606451059,-1.62785172605,0.262299466834,,,,
10,0.0,0.644289254337,0.565330576314,0.588744588745,0.0,-0.0729256869153,0.847967987767,0.461970136669,0.333333333333,0.152871719562,-0.590702867423,0.744530789663,1.0,0.000112637981527,0.163151722036,0.0,,,,
11,0.0,0.708455357813,0.644013718605,0.634199134199,0.0,-0.132443014735,1.27148479538,0.827643592057,0.333333333333,0.263496103194,-1.47913902637,0.639149314114,1.0,-0.500968986738,0.051845768693,1.01180248843,,,,
12,0.0,0.738867612826,0.802476960619,0.666666666667,0.0,-0.210034239386,1.85831647742,1.34289207476,0.333333333333,0.386877222755,-2.8504865787,0.256421682992,1.0,-0.318583627423,-0.925086581367,1.75110370751,,,,
13,0.333333333333,0.0,0.0394469878804,0.0,0.333333333333,0.0,0.0394469878804,0.0,0.333333333333,0.500767754853,-4.63342423839,-0.316917536012,1.0,-0.343141425772,-2.81676196195,2.17882810954,,,,
14,0.333333333333,0.0520012014718,0.0217125491146,0.0714285714286,0.333333333333,-0.0718530444094,0.10833446859,0.408234425433,1.0,0.000112637981527,0.163151722036,0.0,1.0,-0.0839635718129,-5.16441366711,2.09904254801,,,,
15,0.333333333333,0.149320417511,0.02100151044,0.160173160173,0.333333333333,0.0137002877954,-0.00353065599245,0.769763740318,1.0,-0.546460396351,0.118779141747,1.06865727931,,,,,,,,
16,0.333333333333,0.244274235939,0.0104752011782,0.24025974026,0.333333333333,0.0680041841336,-0.43671058423,0.996325987287,1.0,-0.38368827645,-0.804201853741,1.87810048275,,,,,,,,
17,0.333333333333,0.343207929714,0.00654819891297,0.307359307359,0.333333333333,0.147597242231,-1.35825591184,1.01503154797,1.0,-0.40581792295,-2.64704198341,2.35380968155,,,,,,,,
18,0.333333333333,0.414545318015,0.0,0.383116883117,0.333333333333,0.264850764939,-2.85652169063,0.732279021924,1.0,-0.13285327578,-4.91900173034,2.33586450039,,,,,,,,
19,0.333333333333,0.48152737103,0.100461503421,0.458874458874,0.333333333333,0.416933323497,-4.80255912694,0.196256100176,1.0,0.276787082671,-7.45509776053,1.78164245137,,,,,,,,
20,0.333333333333,0.540699857325,0.2289786872,0.545454545455,0.333333333333,0.589896140806,-6.93217423262,-0.429646532016,1.0,0.656668345106,-10.0155159567,1.09418412152,,,,,,,,
21,0.333333333333,0.609596756026,0.317268208452,0.599567099567,0.333333333333,0.768628547031,-9.10390042254,-1.06560753802,,,,,,,,,,,,
22,0.333333333333,0.679094390629,0.448004112314,0.632034632035,0.333333333333,0.944812013768,-11.2693193291,-1.69711668648,,,,,,,,,,,,
23,0.333333333333,0.735863933318,0.537533639114,0.683982683983,0.333333333333,1.11340606426,-13.4132341151,-2.32266410934,,,,,,,,,,,,
