,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,1.0,-1.45974807626,-0.219582500985,-1.56951586925,-0.925820099773,1.0,-1.45974807626,-0.219582500985,-1.56951586925,-0.925820099773
1,1.0,-1.05366752318,-0.29586950841,-1.0966852062,-0.925820099773,1.0,-1.21967171637,-0.292572092441,-1.0967751608,-0.925820099773
2,1.0,-0.663485719324,-0.319296055374,-0.62385454315,-0.925820099773,1.0,-0.882328529348,-0.320680365215,-0.719488745723,-0.925820099773
3,1.0,-0.263897155511,-0.246075478459,-0.281459925079,-0.925820099773,1.0,-0.52895995281,-0.335523728934,-0.348377487269,-0.925820099773
4,1.0,0.0217503722013,-0.314513624161,0.109848209859,1.38873014966,1.0,-0.17886269556,-0.353919741862,0.044521637264,1.38873014966
5,1.0,0.259966631397,-0.0127403049047,0.338111288573,1.38873014966,1.0,0.172172955457,0.0294061749835,0.178508488145,1.38873014966
6,1.0,0.55952556468,0.526053906427,0.615287884155,1.38873014966,1.0,0.448139962918,0.511154580351,0.361882044062,1.38873014966
7,1.0,0.911417880823,0.976644590346,0.802789698813,1.38873014966,1.0,0.664139760937,1.04977467907,0.559981423023,1.38873014966
8,1.0,1.11346448554,1.49529148022,1.04735728315,1.38873014966,1.0,0.8647527303,1.55373208283,0.748988371293,1.38873014966
9,1.0,1.3243878919,1.81198227459,1.21040233937,1.38873014966,1.0,1.06008158246,1.97882033205,0.931910922487,1.38873014966
10,1.0,1.53862353768,2.15626003099,1.40605640684,1.38873014966,1.0,1.24271478619,2.36330884782,1.08294371086,1.38873014966
11,1.0,1.66568104189,2.54179273593,1.56910146307,1.38873014966,1.0,1.42117186457,2.72803639533,1.21099457225,1.38873014966
12,-1.0,-1.71664536579,-0.748391716173,-1.87196444855,-0.925820099773,-1.0,-1.71664536579,-0.748391716173,-1.87196444855,-0.925820099773
13,-1.0,-1.51115403208,-0.786694816135,-1.6494079468,-0.925820099773,-1.0,-1.66775429254,-0.786423789676,-1.5487420287,-0.925820099773
14,-1.0,-1.31414203129,-0.797007189202,-1.35837252144,-0.925820099773,-1.0,-1.39199128609,-0.780181183539,-1.34540681711,-0.925820099773
15,-1.0,-1.04810296095,-0.829144690453,-1.01426593028,-0.925820099773,-1.0,-1.09314643414,-0.776075298209,-1.13698589018,-0.925820099773
16,-1.0,-0.67037517732,-0.841066666723,-0.707822747106,-0.462910049886,-1.0,-0.77420531791,-0.778655714345,-0.91507124932,-0.462910049886
17,-1.0,-0.427389293357,-0.795288460357,-0.262709743613,-0.462910049886,-1.0,-0.482476027093,-0.703477297457,-0.655236532727,-0.462910049886
18,-1.0,-0.199639710733,-0.721083024533,0.216642721686,-0.462910049886,-1.0,-0.193260858827,-0.626318185312,-0.411190795092,-0.462910049886
19,-1.0,0.11634793008,-0.658363062414,0.456318954336,-0.462910049886,-1.0,0.0278220235261,-0.541741905002,-0.153994730726,-0.462910049886
20,-1.0,0.404777738906,-0.581211234285,0.593276801564,-0.462910049886,-1.0,0.214091480359,-0.445233767882,0.0963472526859,-0.462910049886
21,-1.0,0.623783009458,-0.515599442682,0.678875456082,-0.462910049886,-1.0,0.394579139669,-0.341362389634,0.308315958381,-0.462910049886
22,-1.0,0.831659155552,-0.451269877361,0.7644741106,-0.462910049886,-1.0,0.551487037105,-0.241795595765,0.454882397517,-0.462910049886
23,-1.0,0.956861805686,-0.374827365897,0.627516263371,-0.462910049886,-1.0,0.662312970007,-0.160474357957,0.520006797642,-0.462910049886
