,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,480,0.3811,2697.95,0.77,0.0,480.0,0.3811,2697.95,0.77,0.0
1,480,0.6876,2418.32,1.35,0.0,480.0,0.668820292865,2259.46760373,1.32664497716,0.0
2,480,0.9821,2332.45,1.93,0.0,480.0,0.893561923915,2154.52419583,1.90453664444,0.0
3,480,1.2837,2600.84,2.35,0.0,480.0,1.14068694877,2139.82222351,2.39903165386,0.0
4,480,1.4993,2349.98,2.83,127.5,480.0,1.42982944506,1809.97309914,2.91953678266,127.5
5,480,1.6791,3456.13,3.11,127.5,480.0,1.6309411458,2599.30210162,1.74669570076,127.5
6,480,1.9052,5431.08,3.45,127.5,480.0,1.19480186302,2266.36182012,2.40927821962,127.5
7,480,2.1708,7082.72,3.68,127.5,480.0,1.38829789724,3260.53437745,2.27864671984,127.5
8,480,2.3233,8983.82,3.98,127.5,480.0,1.25981129936,4467.40491105,3.09381421269,127.5
9,480,2.4825,10144.65,4.18,127.5,480.0,1.52649941343,6616.61945724,3.34425629501,127.5
10,480,2.6442,11406.6,4.42,127.5,480.0,1.79321618695,8815.26122942,3.56407776224,127.5
11,480,2.7401,12819.77,4.62,127.5,480.0,2.04989293106,11247.5268592,3.70106495854,127.5
12,300,0.1872,759.6,0.399,0.0,300.0,0.1872,759.6,0.399,0.0
13,300,0.3423,619.2,0.672,0.0,300.0,0.141301128393,486.256865029,0.516145103574,0.0
14,300,0.491,581.4,1.029,0.0,300.0,0.0764730813895,-76.6711740016,0.617796878199,0.0
15,300,0.6918,463.6,1.4511,0.0,300.0,-0.0740034048856,-909.648076359,0.595148075249,0.0
16,300,0.9769,419.9,1.827,25.5,300.0,-0.369414200554,-2148.1224212,0.449604144089,25.5
17,300,1.1603,587.7,2.373,25.5,300.0,-0.346488262452,-1165.95204072,1.61727526379,25.5
18,300,1.3322,859.7,2.961,25.5,300.0,-0.536322496439,-3015.87594579,2.35764941526,25.5
19,300,1.5707,1089.6,3.255,25.5,300.0,-0.955521531962,-6224.33699218,1.92721520398,25.5
20,300,1.7884,1372.4,3.423,25.5,300.0,-0.685943155862,-8067.81994282,1.42352685073,25.5
21,300,1.9537,1612.9,3.528,25.5,300.0,-0.617500376481,-10252.5468796,1.44909405775,25.5
22,300,2.1106,1848.7,3.633,25.5,300.0,-0.527800873464,-12590.1588802,1.14981467781,25.5
23,300,2.2051,2128.9,3.465,25.5,300.0,-0.558754550659,-14619.374888,0.982569388382,25.5
