,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,480,0.3811,2697.95,0.77,0.0,0.733333333333,11.5124593716,0.608709323076,1528.55127334,0.33
1,480,0.6876,2418.32,1.35,0.0,0.733333333333,23.1296675736,0.613292110384,2371.71524041,0.33
2,480,0.9821,2332.45,1.93,0.0,0.733333333333,39.4986459517,0.569203958453,3938.63482459,0.33
3,480,1.2837,2600.84,2.35,0.0,0.733333333333,54.5847531886,0.558127198809,5392.70472123,0.33
4,480,1.4993,2349.98,2.83,127.5,0.733333333333,68.2292088879,0.597038203895,6384.71333423,3.47
5,480,1.6791,3456.13,3.11,127.5,0.733333333333,79.6222564695,0.855205384063,7246.24320417,3.47
6,480,1.9052,5431.08,3.45,127.5,0.733333333333,89.2978294115,1.03150176049,7864.28991073,3.47
7,480,2.1708,7082.72,3.68,127.5,0.733333333333,100.426783123,1.33396601932,8581.40181068,3.47
8,480,2.3233,8983.82,3.98,127.5,0.733333333333,112.434002607,1.59330595786,9067.06160301,3.47
9,480,2.4825,10144.65,4.18,127.5,0.733333333333,118.637877647,1.87796071228,9613.92892074,3.47
10,480,2.6442,11406.6,4.42,127.5,0.733333333333,125.29122066,2.05757886441,9991.17909813,3.47
11,480,2.7401,12819.77,4.62,127.5,0.733333333333,131.855575233,2.25268162444,10421.8853854,3.47
12,300,0.1872,759.6,0.399,0.0,0.333333333333,1.60888407367,0.274927587993,717.011806027,0.22
13,300,0.3423,619.2,0.672,0.0,0.333333333333,12.5570459092,0.2812217643,1646.67837147,0.22
14,300,0.491,581.4,1.029,0.0,0.333333333333,20.6865649667,0.244518685231,2472.02083918,0.22
15,300,0.6918,463.6,1.4511,0.0,0.333333333333,29.0432042502,0.229679430906,3503.23975913,0.22
16,300,0.9769,419.9,1.827,25.5,0.333333333333,39.3099668043,0.196485602601,4679.79283506,1.1624
17,300,1.1603,587.7,2.373,25.5,0.333333333333,52.8013742971,0.222034286329,5971.03269433,1.1624
18,300,1.3322,859.7,2.961,25.5,0.333333333333,62.5107971064,0.256396066588,7294.88792738,1.1624
19,300,1.5707,1089.6,3.255,25.5,0.333333333333,70.8715922694,0.315324828464,8580.64552567,1.1624
20,300,1.7884,1372.4,3.423,25.5,0.333333333333,80.2306823478,0.364649499503,9159.90604585,1.1624
21,300,1.9537,1612.9,3.528,25.5,0.333333333333,88.3708577582,0.422803073652,9464.97954021,1.1624
22,300,2.1106,1848.7,3.633,25.5,0.333333333333,94.4010597428,0.470000643336,9651.69792695,1.1624
23,300,2.2051,2128.9,3.465,25.5,0.333333333333,100.032712814,0.514518133529,9840.20308274,1.1624
