,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,1.0,0.075952837949,0.183715635728,0.0878938640133,0.0,1.0,0.075952837949,0.183715635728,0.0878938640133,0.0
1,1.0,0.19601237808,0.161164592855,0.225302061123,0.0,1.0,0.159259439383,0.167447660012,0.180469247459,0.0
2,1.0,0.311371381566,0.154239520253,0.362710258233,0.0,1.0,0.28772195775,0.156000447401,0.331125845115,0.0
3,1.0,0.4295115359,0.175884102011,0.462212745795,0.0,1.0,0.403481739423,0.152391404664,0.46750619876,0.0
4,1.0,0.513964510948,0.155653244752,0.575929874437,1.0,1.0,0.508830155588,0.172705912587,0.563068649209,1.0
5,1.0,0.58439421834,0.244859825143,0.642264866145,1.0,1.0,0.584003929926,0.3287141522,0.622422746732,1.0
6,1.0,0.672960162952,0.404131656219,0.722814498934,1.0,1.0,0.652135667745,0.418773736668,0.681352900744,1.0
7,1.0,0.776998707352,0.537329826845,0.777303956408,1.0,1.0,0.734760869648,0.570678002418,0.752079871411,1.0
8,1.0,0.836734693878,0.69064595032,0.84837716181,1.0,1.0,0.831285153933,0.689436969812,0.794468757182,1.0
9,1.0,0.899095146696,0.784262254362,0.895759298744,1.0,1.0,0.882499420551,0.83307448416,0.851041732765,1.0
10,1.0,0.962434877982,0.886033482609,0.952617863066,1.0,1.0,0.939106133,0.917747415865,0.884221627864,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,0.996492440828,1.0098251662,0.923448885044,1.0
12,0.0,0.0,0.0273954485007,0.0,0.0,0.0,0.0,0.0273954485007,0.0,0.0
13,0.0,0.0607544361315,0.0160727491498,0.0646766169154,0.0,0.0,0.0625869507554,0.0248778921667,0.066341648982,0.0
14,0.0,0.119001919386,0.0130243300938,0.149253731343,0.0,0.0,0.130336372042,0.0124993878313,0.13219586879,0.0
15,0.0,0.197657565905,0.00352423049596,0.249253731343,0.0,0.0,0.200179581234,0.00607236939222,0.216420797124,0.0
16,0.0,0.309334482353,0.0,0.338308457711,0.2,0.0,0.288241021871,-0.00870254686495,0.315610579107,0.2
17,0.0,0.381174350738,0.0135323999365,0.467661691542,0.2,0.0,0.37652920304,0.0136624829368,0.424714143654,0.2
18,0.0,0.448509538172,0.0354681137786,0.606965174129,0.2,0.0,0.460046962141,0.0255408809835,0.541102414961,0.2
19,0.0,0.541932703984,0.0540086307356,0.676616915423,0.2,0.0,0.538735656094,0.0395294053226,0.656773974384,0.2
20,0.0,0.627208272944,0.076815321451,0.716417910448,0.2,0.0,0.61737178838,0.0592190448026,0.700759840568,0.2
21,0.0,0.691958165224,0.0962106860798,0.741293532338,0.2,0.0,0.682763202132,0.0865661505619,0.717703811015,0.2
22,0.0,0.753417681852,0.115227014477,0.766169154229,0.2,0.0,0.731008264105,0.110264114605,0.725447688041,0.2
23,0.0,0.790434407928,0.137824025574,0.726368159204,0.2,0.0,0.776988729958,0.133098882806,0.733837251634,0.2
