,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,1.0,0.075952837949,0.183715635728,0.0878938640133,0.0,1.0,0.075952837949,0.183715635728,0.0878938640133,0.0
1,1.0,0.19601237808,0.161164592855,0.225302061123,0.0,1.0,0.174122058061,0.16831597767,0.190610916753,0.0
2,1.0,0.311371381566,0.154239520253,0.362710258233,0.0,1.0,0.265671334494,0.169437514589,0.279065893126,0.0
3,1.0,0.4295115359,0.175884102011,0.462212745795,0.0,1.0,0.353670078607,0.168255667654,0.364631504666,0.0
4,1.0,0.513964510948,0.155653244752,0.575929874437,1.0,1.0,0.440265413048,0.153202674322,0.456674382649,1.0
5,1.0,0.58439421834,0.244859825143,0.642264866145,1.0,1.0,0.517052028656,0.273689900619,0.530802808247,1.0
6,1.0,0.672960162952,0.404131656219,0.722814498934,1.0,1.0,0.587739482884,0.403294470216,0.607758552426,1.0
7,1.0,0.776998707352,0.537329826845,0.777303956408,1.0,1.0,0.657881483151,0.535689428989,0.677837963805,1.0
8,1.0,0.836734693878,0.69064595032,0.84837716181,1.0,1.0,0.725460151456,0.665769022905,0.737356841512,1.0
9,1.0,0.899095146696,0.784262254362,0.895759298744,1.0,1.0,0.786517078703,0.789131831928,0.785767247368,1.0
10,1.0,0.962434877982,0.886033482609,0.952617863066,1.0,1.0,0.837350059874,0.90162100539,0.823988444327,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,0.875582930738,0.9993423627,0.853223839298,1.0
12,0.0,0.0,0.0273954485007,0.0,0.0,0.0,0.0,0.0273954485007,0.0,0.0
13,0.0,0.0607544361315,0.0160727491498,0.0646766169154,0.0,0.0,0.0410257750781,0.0328008545687,0.0532246398752,0.0
14,0.0,0.119001919386,0.0130243300938,0.149253731343,0.0,0.0,0.0965731891713,0.0232875785617,0.10645158638,0.0
15,0.0,0.197657565905,0.00352423049596,0.249253731343,0.0,0.0,0.168427091066,0.0122896306831,0.164491220753,0.0
16,0.0,0.309334482353,0.0,0.338308457711,0.2,0.0,0.247783061205,0.00344228894538,0.225245530315,0.2
17,0.0,0.381174350738,0.0135323999365,0.467661691542,0.2,0.0,0.306339002538,0.0342070239751,0.29675990884,0.2
18,0.0,0.448509538172,0.0354681137786,0.606965174129,0.2,0.0,0.367779302978,0.0523180147626,0.354614200459,0.2
19,0.0,0.541932703984,0.0540086307356,0.676616915423,0.2,0.0,0.420327732228,0.0770218089184,0.398301451056,0.2
20,0.0,0.627208272944,0.076815321451,0.716417910448,0.2,0.0,0.461588176758,0.104666234267,0.42705948515,0.2
21,0.0,0.691958165224,0.0962106860798,0.741293532338,0.2,0.0,0.491929770136,0.129689212398,0.44419929833,0.2
22,0.0,0.753417681852,0.115227014477,0.766169154229,0.2,0.0,0.513042268491,0.149333404466,0.453816126838,0.2
23,0.0,0.790434407928,0.137824025574,0.726368159204,0.2,0.0,0.527088610829,0.163421075127,0.458979850486,0.2
