,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,480,0.3811,2697.95,0.77,0.0,1.0,0.3811,2697.95,0.77,0.0
1,480,0.6876,2418.32,1.35,0.0,1.0,0.580649453967,2441.43396657,1.11447119925,0.0
2,480,0.9821,2332.45,1.93,0.0,1.0,0.803848748013,2270.11187699,1.49303144717,0.0
3,480,1.2837,2600.84,2.35,0.0,1.0,1.0442508755,2173.29965253,1.88980989021,0.0
4,480,1.4993,2349.98,2.83,127.5,1.0,1.29388181069,2140.30249522,2.28427084567,127.5
5,480,1.6791,3456.13,3.11,127.5,1.0,1.5003021468,3830.86962343,2.60264168348,127.5
6,480,1.9052,5431.08,3.45,127.5,1.0,1.68437846727,5511.46452345,2.85792182109,127.5
7,480,2.1708,7082.72,3.68,127.5,1.0,1.8472095558,7157.29934797,3.07207123534,127.5
8,480,2.3233,8983.82,3.98,127.5,1.0,1.99145893279,8750.70452054,3.25644946058,127.5
9,480,2.4825,10144.65,4.18,127.5,1.0,2.12004887895,10276.5844579,3.41236559311,127.5
10,480,2.6442,11406.6,4.42,127.5,1.0,2.23491377677,11720.9163463,3.53296147179,127.5
11,480,2.7401,12819.77,4.62,127.5,1.0,2.33594743821,13070.665489,3.60645147913,127.5
12,300,0.1872,759.6,0.399,0.0,0.0,0.1872,759.6,0.399,0.0
13,300,0.3423,619.2,0.672,0.0,0.0,0.347842559144,654.523034843,0.575073705644,0.0
14,300,0.491,581.4,1.029,0.0,0.0,0.503378635612,617.178745099,0.767258121065,0.0
15,300,0.6918,463.6,1.4511,0.0,0.0,0.653361994484,625.23553204,0.968574727402,0.0
16,300,0.9769,419.9,1.827,25.5,0.0,0.797126115671,663.150491691,1.17118569164,25.5
17,300,1.1603,587.7,2.373,25.5,0.0,0.912299989938,980.753900215,1.36004567991,25.5
18,300,1.3322,859.7,2.961,25.5,0.0,1.02092596482,1263.55499562,1.5443024626,25.5
19,300,1.5707,1089.6,3.255,25.5,0.0,1.12385485898,1520.88090032,1.71810773855,25.5
20,300,1.7884,1372.4,3.423,25.5,0.0,1.22072123928,1761.09712093,1.8753055632,25.5
21,300,1.9537,1612.9,3.528,25.5,0.0,1.31049703019,1991.06257297,2.01046724728,25.5
22,300,2.1106,1848.7,3.633,25.5,0.0,1.3919776599,2215.81923354,2.1197572222,25.5
23,300,2.2051,2128.9,3.465,25.5,0.0,1.46412636638,2438.55722213,2.2013929244,25.5
