,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,480,0.3811,2697.95,0.77,0.0,480.0,0.3811,2697.95,0.77,0.0
1,480,0.6876,2418.32,1.35,0.0,480.0,0.61035901244,2427.86793548,1.32866497643,0.0
2,480,0.9821,2332.45,1.93,0.0,480.0,0.910565878035,2371.98795412,1.85521049807,0.0
3,480,1.2837,2600.84,2.35,0.0,480.0,1.21473911622,2324.61779459,2.41543736636,0.0
4,480,1.4993,2349.98,2.83,127.5,480.0,1.51144753048,2466.73125249,2.89128128257,127.5
5,480,1.6791,3456.13,3.11,127.5,480.0,1.686496656,4345.84133096,2.83618340136,127.5
6,480,1.9052,5431.08,3.45,127.5,480.0,1.80895166797,5546.92568101,3.17744295837,127.5
7,480,2.1708,7082.72,3.68,127.5,480.0,1.96280279202,7673.94130949,3.36369878637,127.5
8,480,2.3233,8983.82,3.98,127.5,480.0,2.11062663699,9416.52528523,3.54884276114,127.5
9,480,2.4825,10144.65,4.18,127.5,480.0,2.31462691413,11215.1963057,3.75763004473,127.5
10,480,2.6442,11406.6,4.42,127.5,480.0,2.4594459437,12318.7986829,3.91227367525,127.5
11,480,2.7401,12819.77,4.62,127.5,480.0,2.62400953936,13492.8379236,4.08988336043,127.5
12,300,0.1872,759.6,0.399,0.0,300.0,0.1872,759.6,0.399,0.0
13,300,0.3423,619.2,0.672,0.0,300.0,0.424643301517,543.435806448,0.778861049627,0.0
14,300,0.491,581.4,1.029,0.0,300.0,0.589306940863,458.672640547,1.03248073251,0.0
15,300,0.6918,463.6,1.4511,0.0,300.0,0.754966540003,484.298543296,1.3343295918,0.0
16,300,0.9769,419.9,1.827,25.5,300.0,0.979437231618,436.116132311,1.69910766544,25.5
17,300,1.1603,587.7,2.373,25.5,300.0,1.23913416171,659.084688099,2.08951599788,25.5
18,300,1.3322,859.7,2.961,25.5,300.0,1.45141889152,865.165319289,2.5694170979,25.5
19,300,1.5707,1089.6,3.255,25.5,300.0,1.67963892491,1053.89379439,3.04657798271,25.5
20,300,1.7884,1372.4,3.423,25.5,300.0,1.91680810811,1226.01410512,3.30540626481,25.5
21,300,1.9537,1612.9,3.528,25.5,300.0,2.0927710489,1476.84209293,3.44244335603,25.5
22,300,2.1106,1848.7,3.633,25.5,300.0,2.19666982658,1711.65909262,3.50521057336,25.5
23,300,2.2051,2128.9,3.465,25.5,300.0,2.27521027227,1956.10759059,3.53849985644,25.5
