,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,480,0.3811,2697.95,0.77,0.0,480.0,0.3811,2697.95,0.77,0.0
1,480,0.6876,2418.32,1.35,0.0,480.0,0.629063655986,2295.28872871,1.3322751211,0.0
2,480,0.9821,2332.45,1.93,0.0,480.0,0.866656923134,2222.30958264,1.82713577637,0.0
3,480,1.2837,2600.84,2.35,0.0,480.0,1.11457077377,2209.9491924,2.30106383501,0.0
4,480,1.4993,2349.98,2.83,127.5,480.0,1.38306443309,2088.74875238,2.78714995058,127.5
5,480,1.6791,3456.13,3.11,127.5,480.0,1.60287716619,3977.64378326,2.83731305632,127.5
6,480,1.9052,5431.08,3.45,127.5,480.0,1.74087020642,5948.50900511,3.09175002325,127.5
7,480,2.1708,7082.72,3.68,127.5,480.0,1.93475077041,7911.03102284,3.32557878215,127.5
8,480,2.3233,8983.82,3.98,127.5,480.0,2.11967284227,9701.19161364,3.57819268305,127.5
9,480,2.4825,10144.65,4.18,127.5,480.0,2.28989695171,11377.1799583,3.82297597538,127.5
10,480,2.6442,11406.6,4.42,127.5,480.0,2.44956547998,12990.4741402,4.02958407148,127.5
11,480,2.7401,12819.77,4.62,127.5,480.0,2.59655968775,14555.6897812,4.20534921582,127.5
12,300,0.1872,759.6,0.399,0.0,300.0,0.1872,759.6,0.399,0.0
13,300,0.3423,619.2,0.672,0.0,300.0,0.400241555264,594.176027339,0.870837353475,0.0
14,300,0.491,581.4,1.029,0.0,300.0,0.633676485923,497.915267525,1.16312451598,0.0
15,300,0.6918,463.6,1.4511,0.0,300.0,0.866194173958,389.388176451,1.4199573228,0.0
16,300,0.9769,419.9,1.827,25.5,300.0,1.07264722068,268.003178928,1.69890289611,25.5
17,300,1.1603,587.7,2.373,25.5,300.0,1.21353170006,420.808500222,1.93649773521,25.5
18,300,1.3322,859.7,2.961,25.5,300.0,1.33050526189,613.86210142,2.19890411326,25.5
19,300,1.5707,1089.6,3.255,25.5,300.0,1.4309211831,830.029687279,2.44757426488,25.5
20,300,1.7884,1372.4,3.423,25.5,300.0,1.51692970383,1049.83108856,2.65879493978,25.5
21,300,1.9537,1612.9,3.528,25.5,300.0,1.58890336009,1259.77534909,2.82270552061,25.5
22,300,2.1106,1848.7,3.633,25.5,300.0,1.64745787773,1453.97346226,2.94016739599,25.5
23,300,2.2051,2128.9,3.465,25.5,300.0,1.69374648612,1631.76569225,3.01799047303,25.5
