,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,0.733333333333,0.0872156013001,0.192058823308,0.116723259762,0.0,0.733333333333,0.0872156013001,0.192058823308,0.116723259762,0.0
1,0.733333333333,0.20581179384,0.171007372487,0.239813242784,0.0,0.733333333333,0.188693702944,0.182424603149,0.20974985013,0.0
2,0.733333333333,0.3197647423,0.164542801154,0.362903225806,0.0,0.733333333333,0.308570865807,0.164008749625,0.341744589458,0.0
3,0.733333333333,0.436464943507,0.18474806842,0.452037351443,0.0,0.733333333333,0.42006312427,0.161047300197,0.464005993439,0.0
4,0.733333333333,0.519888562142,0.165862516252,0.553904923599,1.0,0.733333333333,0.525685829082,0.186472666256,0.547631666932,1.0
5,0.733333333333,0.589459835939,0.249137065926,0.613327674024,1.0,0.733333333333,0.600059381114,0.311801429729,0.612561256058,1.0
6,0.733333333333,0.676946293143,0.397817689603,0.685483870968,1.0,0.733333333333,0.662778040324,0.396410060384,0.660652990987,1.0
7,0.733333333333,0.779716762111,0.522158490782,0.734295415959,1.0,0.733333333333,0.741350362413,0.541709472114,0.722486585794,1.0
8,0.733333333333,0.838724655626,0.665279447602,0.797962648557,1.0,0.733333333333,0.829060044452,0.663235101626,0.763178830955,1.0
9,0.733333333333,0.900325027086,0.75267048453,0.840407470289,1.0,0.733333333333,0.883725687917,0.798061165417,0.822626771173,1.0
10,0.733333333333,0.962892741062,0.847674162116,0.891341256367,1.0,0.733333333333,0.937291108421,0.880891633274,0.860512271031,1.0
11,0.733333333333,1.0,0.954062170401,0.933786078098,1.0,0.733333333333,0.992395185427,0.970102206825,0.906709065326,1.0
12,0.333333333333,0.0121885157096,0.0461335660087,0.0379881154499,0.0,0.333333333333,0.0121885157096,0.0461335660087,0.0379881154499,0.0
13,0.333333333333,0.0722024454419,0.0355637999062,0.0959252971138,0.0,0.333333333333,0.101049546165,0.0442322920486,0.114507524375,0.0
14,0.333333333333,0.129739978332,0.0327180936478,0.171689303905,0.0,0.333333333333,0.163066089735,0.0329257238489,0.178402128184,0.0
15,0.333333333333,0.207436929268,0.0238497286416,0.26126910017,0.0,0.333333333333,0.223350327704,0.0289518213834,0.255580335971,0.0
16,0.333333333333,0.317752669865,0.0205598513006,0.341044142615,0.2,0.333333333333,0.299831890127,0.0203754515415,0.343262701481,0.2
17,0.333333333333,0.388716916886,0.0331923780242,0.456918505942,0.2,0.333333333333,0.400467209031,0.0424299699151,0.427370648447,0.2
18,0.333333333333,0.45523138833,0.053669417767,0.581706281834,0.2,0.333333333333,0.469211209503,0.0572440892977,0.524482967511,0.2
19,0.333333333333,0.547515864417,0.0709770333437,0.644100169779,0.2,0.333333333333,0.534728544992,0.0770086140245,0.626371131506,0.2
20,0.333333333333,0.631752050766,0.0922671320174,0.679753820034,0.2,0.333333333333,0.611461002762,0.099687397821,0.672286281959,0.2
21,0.333333333333,0.695712737966,0.110372749878,0.702037351443,0.2,0.333333333333,0.678127117159,0.126188157431,0.694784549029,0.2
22,0.333333333333,0.75642315431,0.128124536538,0.724320882852,0.2,0.333333333333,0.727647609616,0.147639197261,0.707019379293,0.2
23,0.333333333333,0.792988701439,0.149218898802,0.688667232598,0.2,0.333333333333,0.774333958707,0.167692117876,0.71895850787,0.2
