,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,480,0.3811,2697.95,0.77,0.0,480.0,0.3811,2697.95,0.77,0.0
1,480,0.6876,2418.32,1.35,0.0,480.0,0.588384850913,2436.19611081,1.30283759128,0.0
2,480,0.9821,2332.45,1.93,0.0,480.0,0.905512665728,2413.23724535,1.84977098807,0.0
3,480,1.2837,2600.84,2.35,0.0,480.0,1.17834988298,2384.54740631,2.33280651492,0.0
4,480,1.4993,2349.98,2.83,127.5,480.0,1.51579826059,2299.0391447,2.86197114968,127.5
5,480,1.6791,3456.13,3.11,127.5,480.0,1.67078590797,4512.46718394,2.84765734576,127.5
6,480,1.9052,5431.08,3.45,127.5,480.0,1.84352789502,5545.97267288,3.10134227488,127.5
7,480,2.1708,7082.72,3.68,127.5,480.0,2.03629791438,7467.68253093,3.36093459814,127.5
8,480,2.3233,8983.82,3.98,127.5,480.0,2.15987867447,9189.30908167,3.58146335535,127.5
9,480,2.4825,10144.65,4.18,127.5,480.0,2.32396066275,10963.5654442,3.87555178542,127.5
10,480,2.6442,11406.6,4.42,127.5,480.0,2.44330634992,12110.1327334,4.1038940227,127.5
11,480,2.7401,12819.77,4.62,127.5,480.0,2.59128105619,13336.5699753,4.36856816008,127.5
12,300,0.1872,759.6,0.399,0.0,300.0,0.1872,759.6,0.399,0.0
13,300,0.3423,619.2,0.672,0.0,300.0,0.341752772342,773.809774677,0.800090915619,0.0
14,300,0.491,581.4,1.029,0.0,300.0,0.523853052528,655.093955328,1.05130162798,0.0
15,300,0.6918,463.6,1.4511,0.0,300.0,0.723437478422,625.890516886,1.30285604919,0.0
16,300,0.9769,419.9,1.827,25.5,300.0,0.977642805612,528.866153121,1.56350318071,25.5
17,300,1.1603,587.7,2.373,25.5,300.0,1.19474465691,1001.87392938,1.90604762869,25.5
18,300,1.3322,859.7,2.961,25.5,300.0,1.41436855152,1161.35977428,2.16179833474,25.5
19,300,1.5707,1089.6,3.255,25.5,300.0,1.63471314602,1130.22661482,2.5678557081,25.5
20,300,1.7884,1372.4,3.423,25.5,300.0,1.79159635962,1247.80095209,2.88610882005,25.5
21,300,1.9537,1612.9,3.528,25.5,300.0,1.92146315652,1556.84421415,3.10392297377,25.5
22,300,2.1106,1848.7,3.633,25.5,300.0,2.0173170187,1887.7310371,3.24185859812,25.5
23,300,2.2051,2128.9,3.465,25.5,300.0,2.1104825702,2259.32853733,3.36440019332,25.5
