,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,480,0.3811,2697.95,0.77,0.0,1.0,0.3811,2697.95,0.77,0.0
1,480,0.6876,2418.32,1.35,0.0,1.0,0.631716202025,2506.99624203,1.20356867962,0.0
2,480,0.9821,2332.45,1.93,0.0,1.0,0.865432349829,2520.90315403,1.57693713488,0.0
3,480,1.2837,2600.84,2.35,0.0,1.0,1.09008434368,2506.24840567,1.9381095812,0.0
4,480,1.4993,2349.98,2.83,127.5,1.0,1.31115357297,2319.59324525,2.32662256916,127.5
5,480,1.6791,3456.13,3.11,127.5,1.0,1.50718212396,3813.61918799,2.63951865361,127.5
6,480,1.9052,5431.08,3.45,127.5,1.0,1.68764012585,5420.6990024,2.96434884979,127.5
7,480,2.1708,7082.72,3.68,127.5,1.0,1.86670563834,7062.37927984,3.26015404522,127.5
8,480,2.3233,8983.82,3.98,127.5,1.0,2.03922722065,8675.34933405,3.51138322802,127.5
9,480,2.4825,10144.65,4.18,127.5,1.0,2.19509945022,10205.0321288,3.71572355114,127.5
10,480,2.6442,11406.6,4.42,127.5,1.0,2.32487096785,11599.8832561,3.8770552235,127.5
11,480,2.7401,12819.77,4.62,127.5,1.0,2.42247566388,12811.615383,4.00045782568,127.5
12,300,0.1872,759.6,0.399,0.0,0.0,0.1872,759.6,0.399,0.0
13,300,0.3423,619.2,0.672,0.0,0.0,0.291934701197,826.626332541,0.623661204913,0.0
14,300,0.491,581.4,1.029,0.0,0.0,0.433741694635,708.66294678,0.84833214611,0.0
15,300,0.6918,463.6,1.4511,0.0,0.0,0.617177520782,572.289822818,1.0933174428,0.0
16,300,0.9769,419.9,1.827,25.5,0.0,0.81976537695,462.583935425,1.34976138346,25.5
17,300,1.1603,587.7,2.373,25.5,0.0,0.96925283958,844.062650378,1.65162357522,25.5
18,300,1.3322,859.7,2.961,25.5,0.0,1.12610378257,1068.63658171,1.89582654014,25.5
19,300,1.5707,1089.6,3.255,25.5,0.0,1.2602546676,1374.96041775,2.08023042491,25.5
20,300,1.7884,1372.4,3.423,25.5,0.0,1.36558845645,1717.7476983,2.20161808682,25.5
21,300,1.9537,1612.9,3.528,25.5,0.0,1.44304751018,2028.02937414,2.27396523825,25.5
22,300,2.1106,1848.7,3.633,25.5,0.0,1.49694560723,2271.61480203,2.31455787138,25.5
23,300,2.2051,2128.9,3.465,25.5,0.0,1.53280451459,2446.30008684,2.3363539489,25.5
