,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,480,0.3811,2697.95,0.77,0.0,1.0,0.3811,2697.95,0.77,0.0
1,480,0.6876,2418.32,1.35,0.0,1.0,0.646715801679,2466.35731247,1.21348610422,0.0
2,480,0.9821,2332.45,1.93,0.0,1.0,0.944866182209,2309.66264642,1.81597730691,0.0
3,480,1.2837,2600.84,2.35,0.0,1.0,1.23708366863,2202.72828374,2.36949500425,0.0
4,480,1.4993,2349.98,2.83,127.5,1.0,1.53356743419,2493.26328912,2.75307244191,127.5
5,480,1.6791,3456.13,3.11,127.5,1.0,1.72661831675,4079.76657923,2.9817619085,127.5
6,480,1.9052,5431.08,3.45,127.5,1.0,1.9009806563,5200.04722179,3.21227841966,127.5
7,480,2.1708,7082.72,3.68,127.5,1.0,2.10862407593,7081.28774467,3.50596367281,127.5
8,480,2.3233,8983.82,3.98,127.5,1.0,2.30846572822,8518.09312322,3.68392135067,127.5
9,480,2.4825,10144.65,4.18,127.5,1.0,2.44892290639,10327.1927809,3.91941843503,127.5
10,480,2.6442,11406.6,4.42,127.5,1.0,2.56325487403,11345.0068637,4.0519951393,127.5
11,480,2.7401,12819.77,4.62,127.5,1.0,2.68510536787,12470.3452419,4.20122249267,127.5
12,300,0.1872,759.6,0.399,0.0,0.0,0.1872,759.6,0.399,0.0
13,300,0.3423,619.2,0.672,0.0,0.0,0.252383586722,371.57284994,0.646326523391,0.0
14,300,0.491,581.4,1.029,0.0,0.0,0.488342054852,282.325756324,0.947011920955,0.0
15,300,0.6918,463.6,1.4511,0.0,0.0,0.814379235054,277.71601401,0.971051901852,0.0
16,300,0.9769,419.9,1.827,25.5,0.0,1.11629950764,13.8819153181,1.04693828816,25.5
17,300,1.1603,587.7,2.373,25.5,0.0,1.15330775064,470.306908549,1.8980186711,25.5
18,300,1.3322,859.7,2.961,25.5,0.0,1.33448534302,902.589055571,2.07183905248,25.5
19,300,1.5707,1089.6,3.255,25.5,0.0,1.41321697551,1551.24364589,2.02829086255,25.5
20,300,1.7884,1372.4,3.423,25.5,0.0,0.95868089653,79.2908090364,2.12097227396,25.5
21,300,1.9537,1612.9,3.528,25.5,0.0,0.208286293652,-2528.96914393,2.16080564978,25.5
22,300,2.1106,1848.7,3.633,25.5,0.0,-0.275603065643,-4240.31772979,2.13788551141,25.5
23,300,2.2051,2128.9,3.465,25.5,0.0,-0.562334508856,-5252.26254554,2.06316961165,25.5
