,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,480,0.3811,2697.95,0.77,0.0,480.0,0.3811,2697.95,0.77,0.0
1,480,0.6876,2418.32,1.35,0.0,480.0,0.58164063735,2350.76128766,1.4574530516,0.0
2,480,0.9821,2332.45,1.93,0.0,480.0,0.863227116589,2437.29940325,1.92836002822,0.0
3,480,1.2837,2600.84,2.35,0.0,480.0,1.16292501766,2673.36859875,2.37753163182,0.0
4,480,1.4993,2349.98,2.83,127.5,480.0,1.50765100707,2644.6664976,2.93918001025,127.5
5,480,1.6791,3456.13,3.11,127.5,480.0,1.56192731754,3166.91067652,2.80512953026,127.5
6,480,1.9052,5431.08,3.45,127.5,480.0,1.79798283061,5170.11520137,3.08862159813,127.5
7,480,2.1708,7082.72,3.68,127.5,480.0,2.06982174069,7955.77980865,3.49015348732,127.5
8,480,2.3233,8983.82,3.98,127.5,480.0,2.26039797903,9363.99415811,3.75234556277,127.5
9,480,2.4825,10144.65,4.18,127.5,480.0,2.43234432454,11304.9273206,3.99563883961,127.5
10,480,2.6442,11406.6,4.42,127.5,480.0,2.56016426056,12458.7304773,4.18735510115,127.5
11,480,2.7401,12819.77,4.62,127.5,480.0,2.6905147935,13750.7798242,4.38073733309,127.5
12,300,0.1872,759.6,0.399,0.0,300.0,0.1872,759.6,0.399,0.0
13,300,0.3423,619.2,0.672,0.0,300.0,0.313338093835,1111.05650233,0.972777590948,0.0
14,300,0.491,581.4,1.029,0.0,300.0,0.521191874345,1015.44751014,1.21698610841,0.0
15,300,0.6918,463.6,1.4511,0.0,300.0,0.756421362095,965.328509252,1.44837488093,0.0
16,300,0.9769,419.9,1.827,25.5,300.0,1.01963305925,893.88705433,1.71643665214,25.5
17,300,1.1603,587.7,2.373,25.5,300.0,1.12129279483,1431.16432678,1.73550144381,25.5
18,300,1.3322,859.7,2.961,25.5,300.0,1.27345639897,2141.65300355,1.8016598204,25.5
19,300,1.5707,1089.6,3.255,25.5,300.0,1.44200101198,2210.5956292,2.32393238642,25.5
20,300,1.7884,1372.4,3.423,25.5,300.0,1.66392730319,1568.15993932,2.9014313027,25.5
21,300,1.9537,1612.9,3.528,25.5,300.0,1.85070988452,767.721298906,3.28791521974,25.5
22,300,2.1106,1848.7,3.633,25.5,300.0,1.99403142132,312.355119316,3.62226313495,25.5
23,300,2.2051,2128.9,3.465,25.5,300.0,2.12228821362,163.592103321,3.96994974049,25.5
