,Experimental,Experimental,Experimental,Experimental,Experimental,Simulated,Simulated,Simulated,Simulated,Simulated
,Illumination,DCW,nitrate,lutein,NFlowrate,Illumination,DCW,nitrate,lutein,NFlowrate
,,,,,,,,,,
0,0.733333333333,0.0872156013001,0.192058823308,0.116723259762,0.0,0.733333333333,0.0872156013001,0.192058823308,0.116723259762,0.0
1,0.733333333333,0.20581179384,0.171007372487,0.239813242784,0.0,0.733333333333,0.216395635201,0.169097085175,0.207038761436,0.0
2,0.733333333333,0.3197647423,0.164542801154,0.362903225806,0.0,0.733333333333,0.336399825165,0.148578312518,0.340316092897,0.0
3,0.733333333333,0.436464943507,0.18474806842,0.452037351443,0.0,0.733333333333,0.438700970059,0.137578047959,0.4694359559,0.0
4,0.733333333333,0.519888562142,0.165862516252,0.553904923599,1.0,0.733333333333,0.53449430262,0.148311944769,0.55485338025,1.0
5,0.733333333333,0.589459835939,0.249137065926,0.613327674024,1.0,0.733333333333,0.626365484573,0.275822095746,0.587252681891,1.0
6,0.733333333333,0.676946293143,0.397817689603,0.685483870968,1.0,0.733333333333,0.68809634766,0.363500941949,0.637125770197,1.0
7,0.733333333333,0.779716762111,0.522158490782,0.734295415959,1.0,0.733333333333,0.755181701136,0.516379192787,0.701870151591,1.0
8,0.733333333333,0.838724655626,0.665279447602,0.797962648557,1.0,0.733333333333,0.832396585646,0.635666268809,0.733690729255,1.0
9,0.733333333333,0.900325027086,0.75267048453,0.840407470289,1.0,0.733333333333,0.881181248296,0.773646010692,0.785814459842,1.0
10,0.733333333333,0.962892741062,0.847674162116,0.891341256367,1.0,0.733333333333,0.933177087633,0.853314757056,0.809468898073,1.0
11,0.733333333333,1.0,0.954062170401,0.933786078098,1.0,0.733333333333,0.989570721584,0.938729426684,0.837585276203,1.0
12,0.333333333333,0.0121885157096,0.0461335660087,0.0379881154499,0.0,0.333333333333,0.0121885157096,0.0461335660087,0.0379881154499,0.0
13,0.333333333333,0.0722024454419,0.0355637999062,0.0959252971138,0.0,0.333333333333,0.116150989687,0.0338597580159,0.113728688798,0.0
14,0.333333333333,0.129739978332,0.0327180936478,0.171689303905,0.0,0.333333333333,0.178788967522,0.0247891096002,0.174124278097,0.0
15,0.333333333333,0.207436929268,0.0238497286416,0.26126910017,0.0,0.333333333333,0.241357046729,0.0220080488603,0.253175436348,0.0
16,0.333333333333,0.317752669865,0.0205598513006,0.341044142615,0.2,0.333333333333,0.313171445904,0.0117612451368,0.345233126935,0.2
17,0.333333333333,0.388716916886,0.0331923780242,0.456918505942,0.2,0.333333333333,0.405752479307,0.0331741698236,0.419080197182,0.2
18,0.333333333333,0.45523138833,0.053669417767,0.581706281834,0.2,0.333333333333,0.47237655672,0.0455203462787,0.522331789295,0.2
19,0.333333333333,0.547515864417,0.0709770333437,0.644100169779,0.2,0.333333333333,0.5374271357,0.0688215453637,0.628650031582,0.2
20,0.333333333333,0.631752050766,0.0922671320174,0.679753820034,0.2,0.333333333333,0.60988147533,0.0862291271615,0.67290909044,0.2
21,0.333333333333,0.695712737966,0.110372749878,0.702037351443,0.2,0.333333333333,0.674145419847,0.106590029823,0.691097286205,0.2
22,0.333333333333,0.75642315431,0.128124536538,0.724320882852,0.2,0.333333333333,0.722544408422,0.123791778828,0.698321218823,0.2
23,0.333333333333,0.792988701439,0.149218898802,0.688667232598,0.2,0.333333333333,0.768699548168,0.140904222251,0.704326262559,0.2
